,Title,Categories,Tags,Replies,Post,Comment
68,C++ example template incorrect?,"Get Help,Git",,3,"
Ok, so here is the example given for how to create a template in C++:

template 
void print_cat_ears(T item) {
std::cout << "" "" << item << ""   "" << item << "" "" << “\n”;
std::cout << item << item << item << "" "" << item << item << item << “\n”;
}

However, in the exercise accompanying this lesson, in place of void for the function, it is T.
Can you use void as well or in order for a template to work should you also use T there?
Thank you for any help!
","
A template defines a generic type - we don’t know what type it will be
template  < typename T>
T add(T a, T b) {
    return a+b;
}

template <typename T>
void print_add(T a, T b) {
    std::cout << a+b;
}

T means some sort of generic data type - could be an integer, a float, a character
void means - this function does not return any sort of data type!
the function add takes two generic arguments a and b
add(3,4)
Compiler: ok two integers - lets add them and return an integer
it returns the implied datatype integer with the value 7
add(3.0, 4.0)
Compiler: ok two floats - lets add them and return a float
it returns the implied datatype float with the value 7.0
the function print_add is Void it doesn’t return any value it just prints the result of adding two T’s to the screen

This topic was automatically closed 18 hours after the last reply. New replies are no longer allowed.
"
69,What is a Return Statement?,"Get Help,Git",,2,"
What is a Return Statement?
","
A return statement ends the function it is used in and presents what you state as the output of that function.
Example:
int addition (int a, int b) // a function that takes two inputs
{
  int r; 
  r=a+b; // processes the input
  return r; // this is what the functions outputs whilst at the same time ends the function operation
}

"
70,C++ function multiple,"Get Help,Git",,10,"
hello im this topic:
https://www.codecademy.com/courses/learn-c-plus-plus/lessons/cpp-code-challenge-functions/exercises/cpp-functions-cc-first-three-multiples
and have this done: i now is bad but not remember how start a multiple function

#include <iostream>
#include <vector>
int first_three_multiples();

// Define first_three_multiples() here:
int first_three_multiples(int num){
	int n=8;
	for(i=0;i < n; i++){
    if(n%2=0){
      return = std:cout<<n;<<endl;
    }
  }
}

int main() {
  
  for (int element : first_three_multiples(8)) {
    std::cout << element << ""\n"";
  }


","
First, If you could re-post your code, so that it is formatted as code, that will help others to read it more easily. To do so, you can type 3 back tics on the line above your code, and on the line below your code like so:
```
Paste your code here.
```

thanks i edit the post

Ok. The function needs to return a vector, so to define your function, the first thing you have to do is declare the data type that it will return which in this case is a vector containing integers. Like so:
std::vector<int> first_three_multiples(int num) {
  //function code here
}

The body of your current function won’t accomplish the task. The pre-written code provided will test your function by passing in the value: 8. You won’t need to assign 8 to a new variable, you just use the num parameter included in your function declaration. What you need to do is multiply num by 1 then 2 then 3 to get the first 3 multiples: 8, 16, 24. Those values should be stored in a vector of type int. Then return the vector. To declare an empty vector of type int you use the following syntax: std::vector<int> myVector;
You can then add values to the vector with the .push_back() method or you can assign the values when you declare the vector like so: std::vector<int> myVector = {value1, value2, value3}; Give it a try. Good luck!

i get this , what i dont understand where go :   std::vector myVector;
#include <iostream>
#include <vector>

// Define first_three_multiples() here:
std::vector<int> first_three_multiples(int num) {
  
//std::vector<int> multiples{num, num * 2, num * 3};
  // este es el vector declarado
  int vector [] ={num, num * 2, num * 3};
return vector;
}

int main() {
  
  for (int element : first_three_multiples(8)) {
    std::cout << element << ""\n"";
  }
  
}






 designrunner85859:

//std::vector<int> multiples{num, num * 2, num * 3};



Un-comment the above line, and delete the following:



 designrunner85859:

int vector [] ={num, num * 2, num * 3};



Then change return vector; to return multiples;, and I believe you’ll have it 

Sorry, I missed one thing:



 designrunner85859:

//std::vector<int> multiples{num, num * 2, num * 3};
//             need = here ^



You need an = between multiples and {}

int main() {
  
  for (int element : first_three_multiples(8)) {
    std::cout << element << ""\n"";
  }

Could you explain me how the ‘for loop’ (a small part of the question) works? (As far as I remember this is not taught till this part of the course.)

for loops in general in all programming languages are most often used to iterate over an enumerable data structure like an array or in the case of this lesson a vector. The syntax used in this lesson is a little more advanced than usual. In the example, int element is a variable that will contain the values returned by the range on the right side of the :. The range in this case is a function called first_three_multiples. The function returns a vector, and the for loop assigns each element or value included in the vector to the variable named element one at a time. It takes the first value from the vector, performs whatever actions are inside the for loop’s code block, then repeats those actions for the second value, third value, etc. until it reaches the end of the range. In this example there are only 3 values in the vector, and the only action inside the code block is to print the value to the console using std::cout. Hopefully this makes sense. Here’s a link regarding the use of the : in the loop if you’d like to investigate further: https://www.cprogramming.com/c++11/c++11-ranged-for-loop.html

Thank you for this! This was definitely not in any of the lessons so far, but you explained it perfectly! Well, for me at least!
"
71,C++ Code Challenge : Palindrome,"Get Help,Git",,5,"
Hi, in the Palindrome challenge I had to check the solution from the beginning because I didn´t know how to treat the string.
Is a string treated like a vector of characters?
If that´s the case, why can we use ‘+’ to add characters instead of using .push_back?
Can somebody point me to the lesson where all of this stuff about strings is explained previously in order to be able to solve the challenge without watching the solution? Thank you.
","
A string is an abstraction of an array of characters.
We use operators like + because we want to treat a string like a string, not a container. That is why the abstraction exists.
Working with a string should sound like english. ""Hey Add the text ’ world’ to that ‘hello’ ""
We wouldn’t say push that text back there. push_back makes sense if you think of a container, push this box to the back of the container.

I see, makes sense…but in which lesson is all of this explained? The vector lesson talks about the .size() method but I couldn´t find anything related to strings.

Don’t know, or if it even is.
The big takeaway is a String is a String,  a Vector is a Vector
A String is a type with methods to work on its data - it defines a + operator to add more chars
A Vector is a type designed to hold other types it has it’s own methods to do things with its data
A Vector holds a bunch of strings
Vector defines push_back to add more strings
You could add a string to a vector and also add chars to that string in the vector

Ok, thank you…but I don´t think it makes sense to ask to solve a problem with knowledge that hasn´t been explained previously, this last exercise should be changed or deleted unless the knowledge required to solve it is explained in a previous lesson of this same course.
"
72,Leap year exercise is wrong,"Get Help,Git",,2,"
Point 2. in the instructions states “Checks to see if the year is a four-digit number.”
But if you enter the year 800 for example it works anyways.
The way the code is written, it only checks if the year is a positive number below 10000.
The instructions should be corrected or the if statement written like something like this:
if (y > 999 && y < 10000) {
// some code
}
(Sorry for the dramatic title  )
","
Hi @leecaste
You’re right - the instructions ask you to validate that the year is a 4-digit number but the solution doesn’t perform that check. 
Thanks for pointing that out. 
"
73,"In struct, how to change char name[] into something that can be expressed in cout?","Get Help,Git",,1,"
code works perfectly fine if i remove char firstname[25], but it is required so i need to figure out how to make that expressed in cout
#include 
using namespace std;
struct Model {
int age; char firstname[25]; string lastname; char gender;
};
int main()
{
Model m1;
m1.age = 27;
m1.firstname = ‘Tyra’;
m1.lastname = “Banks”;
m1.gender = ‘F’;
cout << m1.age << “\t” << (m1.firstname, 25) << “\t” << m1.lastname << “\t” << m1.gender << endl;
//cout << m2.age << “\t” << (m2.firstname, 25) //<< “\t” << m2.lastname << “\t” << m2.gender << endl;
return 0;
}
",
74,Confused on how to compile,"Get Help,Git",,6,"
https://www.codecademy.com/courses/learn-c-plus-plus/lessons/cpp-compile-execute/exercises/compile-execute?action=resume_content_item
On instruction 1 , how do you compile the code?
","
Hello, and welcome to the forums !
Simply just read the instructions. It should tell you everything you need to know to do it.
I hope this helps =)

If you have a question, please check out this topic and try to rewrite your post:




How to ask good questions (and get good answers) Getting Started


    In general, your post will get a good answer if you’ve remembered to do the following: 


Always search for existing answers first.
Provide as much information and context as possible.
Format your code.
Follow the Community Guidelines.


Before Starting a Topic, Search for Existing Answers
Before you start a new topic, check existing posts and use Google to see if your questions have already been addressed.  This will very often give you an immediate answer! Cryptic error messages are particular…
  


So I just add g++ to the file name?

Yep. That’s what the instructions say to do. Next step is to execute. Just read to get it too.

Thanks! I got it now! Got executing down also.
"
75,About C++ editor and how to set up it?,"Get Help,Git",,2,"
Can anyone recommend for me a free, good editor for c++?
And is it have to be set up in any way in order to compile and execute on that editor?
If do please show me how.
","
Hi @nguyminhho0789991817 - welcome to the forum.
What operating system do you use?
"
76,"Rock, paper,scissors C++","Get Help,Git",,2,"
Hello, I was wondering if I could get an answer to the rock, paper, scissor project. There’s this part of the code that populates the rock, paper, scissor emoji. How do I enter a different emoji into the output like this? I would like to better understand the process. If anyone could explain it to me, I would greatly appreciate it
std::cout << “1) \n”;
std::cout << “2) \n”;
std::cout << “3) \n”;
Thank you for your time.
","
Emoji’s are characters, so you’d enter them the same way as letters or numbers, wouldn’t you?
"
77,My quadratic equation program won't execute,"Get Help,Git",,7,"
So, for the exercise where you write a program that solves the quadratic equation, my program won’t execute. I know the code has no bugs because I copied it into another coding website that runs C++ and it worked fine, so I’m not sure why it won’t work here. Here’s the code:
#include 
#include 
int main() {
double a, b, c;
std::cout << “Enter a: \n”;
std::cin >> a;
std::cout << “Enter b: \n”;
std::cin >> b;
std::cout << “Enter c: \n”;
std::cin >> c;
double root1, root2;
root1 = (-b + std::sqrt(bb - 4ac)) / (2a);
root2 = (-b - std::sqrt(bb - 4ac)) / (2a);
std::cout << ""root 1 = "" << root1 << "" and root 2 = "" << root2 << “\n”;
return 0;
}
It lets me compile the program, but when I try to execute it after it never gives the prompt to enter a value for a. Can anyone help?
","
Hello, @beta5554413037. Welcome to the forum!
Your code as you’ve posted it is incomplete:



 beta5554413037:

#include
#include
Also notice how your multiplication * is missing?
root1 = (-b + std::sqrt(b b - 4 a c)) / (2 a);
root2 = (-b - std::sqrt(b b - 4 a c)) / (2 a);


The reason is that it isn’t properly formatted for a post in the forum. Any time you need to post code please follow these instructions:



On another topic


THANK YOU @patrickd314 for this!!
Code that is posted without the indentations, whitespace and special characters preserved, is very difficult to read, and cannot easily be tested by those trying to help you.
The Codecademy forum provides a quick and easy way to post properly-formatted code. All you need to do is look for the </> icon in the menu bar which appears at the top of the text box while you type.

Press Enter to go to a blank line, click that icon, and you will see this:

Just copy and paste your code directly from the editor into that highlighted portion, and all of the nicely-readable formatting will be preserved! Moreover, it will be in a format that can be directly copied and pasted into an IDE for testing.
The same icon can be used for highlighting small code snippets in-line for clarity.


If you will reply with your code formatted using the </> button, and include a link to the specific exercise you are working on, I’ll see what I can do.

Besides the missing includes, copy and pasting code could cause issues with ascii characters not being recognized especially double quotes. Furthermore just because it was on a coding website doesn’t at all mean that it is correct, efficient or safe.
(bb - 4ac)) / (2a);
That bit of code looks absolutely wrong

The markup for the forum converts what is between the *'s to itallics, and you don’t see the *'s. They are there.

@beta5554413037,  proper formatting for the forum aside, your code does work when I run it in the Codecademy https://www.codecademy.com/courses/learn-c-plus-plus/projects/cpp-quadratic-formula project. Is it possible that you didn’t click Save prior to compiling?

Sorry about the mistakes with the formatting, I’m new here.
Anyway, that’s what I was forgetting. Thanks!

No worries. That bit about formatting is more FYI for future posts where the code may be more complex. Happy coding!
"
78,Help with compiling/executing C++,"Get Help,Git",,5,"
https://www.codecademy.com/courses/learn-c-plus-plus/lessons/cpp-variables/exercises/cin?action=resume_content_item
So I have a problem: Im following the C++ programming course and now that we need to compile and execute it ourselves, nothing is actually being outputted to the terminal. However it still says my solution is correct so i can’t look at the solution for help.

image.png720×274 63 KB

so yeah the terminal does not look like what it should but it still says correct?
","
Hello  Welcome to the forum!



 arc7687713413:

However it still says my solution is correct so i can’t look at the solution for help.


You should still be able to get the solution code. Next to the Run button you can find Reset Exercise button. This will reset your code to the initial state and will allow you to repeat the exercise or take a look at the solution code.

Your code is almost perfect! You only have to swap lines 6 & 7 - we first want to ask for the input and then get the input.




 arc7687713413:

so yeah the terminal does not look like what it should but it still says correct?


Defined tests are supposed to be only an addition to your own testing 

Thanks!
Should it not be outputting something in the terminal ie it should say enter a tip amount? Although i did what you said and reset it and it does the same thing with the code given by the solution

In the image you posted it looks like you should end the command with Enter. Click on the terminal panel and press Enter.

Tbh i think something is wrong with my laptop- another exercise is supposed to be already written and it says to just see what happens but literally nothing is happening. So yeah i think my laptop is being funny I’m just gonna turn it off and on again and see what happens  Thank you!
"
79,Vectors,"Get Help,Git",,3,"
Hey! I’m learning the basis from codecademy for C++ and i passed a lesson with vectors.Well…i saw something weird for me…let s take this code
 



Could please someone explain me what’s the difference between typing ,std:string, (or any type of data) between  and just typing ,string, ? And what does ,std:string, means ? Is it a different thing? (sorry if my english grammar wasn’t that good)
","



 alexelgod:

the basis from codecademy for C++ and i passed a lesson with vectors.Well…i saw something weird for me…let s take this code
  


Ok…
std::vector<std::string> vectorName
not std::cout vector lol. It’s also :: not :
std::string is just the name of a type - the std:: tells you that this type is from the c++ standard library. You might implement your own string class my::string.
std:: tells you exactly which string we are using

Ops… i’ve made some mistakes in typing…  (i really don’t know how i managed to type cout there lol) Thank you for your reply, it helped me. ^-^
"
80,What is wrong with my palindrome function? C++,"Get Help,Git",,7,"
Hi, I’ve been spending some time now trying to figure out what’s wrong with my comparison but I just can’t seem to find why it’s not working…
Here’s my code with some debug:
#include <iostream>

// Define is_palindrome() here:
bool is_palindrome(std::string text) {
  
  std::string compare = """";
  std::string original = """";
  int length = text.length();
  
  
  // reverse string
  for (int i = length; i >= 0 ; i--) {
    compare += text[i];
    std::cout << ""Compare variable contains: \"""" << compare << ""\""\n"";
  }
  
  // something is wrong, testing to build my own string variable 
  // the same was (but front to back) as the compare string 
  // the input text string
  for (int i = 0; i < length ; i++) {
    original += text[i];
    std::cout << ""Original text variable contains: \"""" << original << ""\""\n"";
  }

  // Looks the same to me
  std::cout << ""Compare = \"""" << compare << ""\""\n"";
  std::cout << ""Original = \"""" << original << ""\""\n"";
  
  
  // it does not match between compare and original
  if (compare == original) {
    std::cout << ""It matches\n"";
    return true;
  } else {
    std::cout << ""It does NOT match\n"";
    return false;
  }
  
  
}

int main() {
  
  std::cout << is_palindrome(""madam"") << ""\n"";
  std::cout << is_palindrome(""ada"") << ""\n"";
  std::cout << is_palindrome(""lovelace"") << ""\n"";
  
}

Here’s my output:
Compare variable contains: """"
Compare variable contains: ""m""
Compare variable contains: ""ma""
Compare variable contains: ""mad""
Compare variable contains: ""mada""
Compare variable contains: ""madam""
Original text variable contains: ""m""
Original text variable contains: ""ma""
Original text variable contains: ""mad""
Original text variable contains: ""mada""
Original text variable contains: ""madam""
Compare = ""madam""
Original = ""madam""
It does NOT match
0
Compare variable contains: """"
Compare variable contains: ""a""
Compare variable contains: ""ad""
Compare variable contains: ""ada""
Original text variable contains: ""a""
Original text variable contains: ""ad""
Original text variable contains: ""ada""
Compare = ""ada""
Original = ""ada""
It does NOT match
0
Compare variable contains: """"
Compare variable contains: ""e""
Compare variable contains: ""ec""
Compare variable contains: ""eca""
Compare variable contains: ""ecal""
Compare variable contains: ""ecale""
Compare variable contains: ""ecalev""
Compare variable contains: ""ecalevo""
Compare variable contains: ""ecalevol""
Original text variable contains: ""l""
Original text variable contains: ""lo""
Original text variable contains: ""lov""
Original text variable contains: ""love""
Original text variable contains: ""lovel""
Original text variable contains: ""lovela""
Original text variable contains: ""lovelac""
Original text variable contains: ""lovelace""
Compare = ""ecalevol""
Original = ""lovelace""
It does NOT match
0

Please advice, thanks!
","
This part of the output looks quite suspicious:
Compare variable contains: """"

Why this happens? Figure this out, make small modification and your code will yield correct results.

Hint - if string has lenght 8, index of the last character is 7.

Thanks for the hint! I was staring blind at this apperently.
I modified the loop, but it still did not pass validation until i removed the std::cout for it to verify.
Could you perhaps explain why the strings looked the same when printing them but did not match?
Thanks once again, now I can get moving 

If they don’t compare as equal then they’re probably not the same.
So you’d want to inspect their data as opposed to … eyeballing whatever shows up on screen.
Printing out the bytes is one option. Using a debugger is another.
(If you haven’t already) you’re going to want to figure out where the extra character came from to better understand how to fix it next time it happens, or perhaps even learn to avoid it (but realistically you are going to introduce something like this quite often when dealing with cpp, especially as a beginner. As you get more experienced you learn to eliminate scenarios where these mistakes can exist by abstracting away the dirty details…There’ll always be bugs though)
### compile with debug flag (-g)
$ g++ -Wfatal-errors -std=c++17 -Wall -g a.cpp

### start gnu debugger with the executable
$ gdb a.out
Reading symbols from a.out...

### add breakpoint at ""does not match"" print (line 35)
(gdb) break 35
Breakpoint 1 at 0x250c: file a.cpp, line 35.

### run until breakpoint
(gdb) run
Starting program: /tmp/derp/aoetuh/a.out
Compare variable contains: """"
Compare variable contains: ""m""
Compare variable contains: ""ma""
Compare variable contains: ""mad""
Compare variable contains: ""mada""
Compare variable contains: ""madam""
Original text variable contains: ""m""
Original text variable contains: ""ma""
Original text variable contains: ""mad""
Original text variable contains: ""mada""
Original text variable contains: ""madam""
Compare = ""madam""
Original = ""madam""

### the breakpoint was reached
Breakpoint 1, is_palindrome (text=""madam"") at a.cpp:35
35          std::cout << ""It does NOT match\n"";


### look at variables
(gdb) info locals
compare = ""\000madam""
original = ""madam""
length = 5


in the //reverse string to access the index from the back its supposed to be length-1 i.e.
// reverse string
for (int i = length - 1; i >= 0 ; i–) {
compare += text[i];
std::cout << “Compare variable contains: “” << compare << “”\n”;
}
indexes start at 0 so if the length is 5 the index positions will be 0, 1, 2, 3, 4.
i hope this explains it

in the //reverse string to access the index from the back its supposed to be length-1 i.e.
// reverse string
for (int i = length - 1; i >= 0 ; i–) {
compare += text[i];
std::cout << “Compare variable contains: “” << compare << “”\n”;
}
indexes start at 0 so if the length is 5 the index positions will be 0, 1, 2, 3, 4.
i hope this explains it

Thank you it all makes sense now 
"
81,Access Control: Public and Private problem,"Get Help,Git",,3,"
Trying to do part 2 of the problem but I am a little stuck. For “Access Control: Public and Private” problem 2 I am being told to add an add artist and get artist function to the overall code. The problem is where should I add the function exactly and should I make it have a similar function to the part of the code where I add the title. If not how did you guys do the code.
","



 teddyn13:

For “Access Control: Public and Private” problem 2 I am being told to add an add artist and get artist function to the overall code.


Can you link to the exercise, please? Thanks.

https://www.codecademy.com/courses/learn-c-plus-plus/lessons/cpp-classes-and-objects/exercises/cpp-class-access-control?action=resume_content_item
"
82,[C++] Need help with cin input,"Get Help,Git",,5,"
Sup there
So i’m having a problem with cin input :
char t;
cout << ""It's your turn (you have "" << tries << "" tries left): "";
cin >> t;

Problem is that the user is able to input more than 1 character on the console even tho it’s a “char” type and my program keep looping like if he put “test” in the input it gonna loop 4 times. But that’s not what i want. I want it to only get the first char from the input.
How i can limit the cin input on the program ?
Thanks
","
You can’t limit the input. (How would you do that, unplug the keyboard, hit the user over their head?) But you can ignore it. Clear the buffer.
Or if as you say you want only the first character, then don’t do it on a loop. Read one character, and not any more.
Maybe all you’re really looking for is: read the whole line. This is easier than figuring out how much input is queued up so if you don’t care beyond that, then look no further. It’s quite likely that you don’t have any need for anything else, because when you see a linebreak then you know you’re in sync (because the user probably types a whole lot slower than you process the input, they won’t have had time to press another key) with the user because the input is line buffered, it’s flushed every time a line ends, the de-sync comes from when the user is typing before having ended the line. Another alternative is to change the buffering mode so that you’re in sync with every key press, but, again, you can’t limit the input, there can always be purposefully badly formed input.

To get you the point here is the project : https://github.com/CharlesCpp/Hanged-Man
On thehangedman.cpp
If you compile the program and start it you would be able to input multiple char when asking for the user input once the game started. But i find no way to control that.

While it would be really cool if you could write code that would unplug the keyboard, and hit the user over the head for intentionally not following instructions as @ionatan suggested  , another solution might be to require a single character through code. For example:
#include <iostream>
using std::string;
using std::cin;
using std::cout;
using std::endl;

int main() {
  string letter;
  while (letter.length() != 1)
  {
    cout << endl << ""Type a single letter and press <enter>: "";
    cin >> letter;
  }
  cout << endl << ""You chose: "" << letter << endl;
  return 0;
}

Basically just write a function to validate the input before continuing on.

I’ll just repeat myself.
You cannot prevent the user from typing.
But you can ignore what they type.
You probably mean the second, but you’re expressing it in terms of the first, and trying to write code for that is not possible. Writing code for the second one is very possible. Read the input, and don’t do anything with it. Or change the buffering mode. Pretty sure I already covered it all, not even sure why I’m typing this in >.>
"
83,Need help with First Three Multiples,"Get Help,Git",,4,"
Hi guys, I am currently on C++ module First Three Multiples Tut.
I have looked at ranged based for loops a bit to understand the for loop at the bottom, but I am stuck on why my code outputs so many 0’s. Could anyone explain to me why, and what I should do instead?
My aim for this tut is to print out 3 values of multiples of 8. 8 (81). 16 (82). 24 (8*3).
#include <iostream>
#include <vector>

// Define first_three_multiples() here:

std::vector <int> first_three_multiples(int num)
{
	std::vector<int> ftm(num);
	for (int i = 1; i <= 3; i++)
	{
		ftm.push_back(num * i);
	}
	return ftm;
}

int main() {

for (int element : first_three_multiples(8)) {
		std::cout << element << ""\n"";
	}
	return 0;
}

Cheers.
Han
","
Hello, welcome to the forum 
This is the crucial line:
std::vector<int> ftm(num);

take a look at the reference -> http://www.cplusplus.com/reference/vector/vector/vector/, this is the part that relates to this situation:

explicit vector (size_type n, const allocator_type& alloc = allocator_type());
vector (size_type n, const value_type& val, const allocator_type& alloc = allocator_type());
Constructs a container with  n  elements. Each element is a copy of  val  (if provided).

This means that in this line of code you have created a vector of type int with num (in case of this snippet num = 8) elements. Vector initialises all the elements and the default value for int is 0. That is why in the output you get eight zeros 
To fix this problem you can simply omit the size_type parameter:
std::vector<int> ftm;


Small digression that can be ignored.
But this should lead us to a question - why there is a way to specify the number of elements at the creation time of the vector - its length is extendable, right? Right. But when you initialise vector without specifying the size then with every push_back there might be a need to allocate memory (and this takes time). And sometimes this is what we want - sometimes we simply do not know how many elements will be in the vector.
But in case of this function, we are sure that we will push_back only 3 values. But we do not want to start with three zeros, we don’t know the values, we have to calculate them. In this scenario we can use reserve method to allocate memory for three int values:
std::vector<int> ftm;
ftm.reserve(3);


Thanks for your response.
Are there any advantages to reserving the capacity verses to initializing the vector with int 0 as elements by default?

You’re very welcome 
If there is a high probability that many of the values will remain zeros then it might be better to initialize with zeros (or with any other value passed as a second parameter).
But when you don’t have any prior knowledge of what kind of values you will place inside the vector then it’s better to just reserve space for them.
It is pretty intuitive - the fewer operations a computer needs to execute, the faster the code will be.
"
84,Condition problems,"Get Help,Git",,2,"
using namespace std;
const double MAXRANGE = pow(2.0, 16.0); // 65536
const double MINRANGE = -pow(2.0, 16.0);
int main(int argc, char *argv)
{
if (argc == 1)
{
cout << “bunnies” << endl;
return 0;
}
int N1 = 0;
int N2 = 0;
int Result = 0;

if (argc == 3)
{
	Result = N1 + N2;
	cout << Result << endl;
}

if (argc == 4)
{
	if (argv[3][0] == 'a')
	{
		Result = N1 + N2;
		cout << Result << endl;
	}
	if (argv[3][0] == 's')
	{
		Result = N1 - N2;
		cout << Result << endl;
	}
	if (argv[3][0] == 'm')
	{
		Result = N1 * N2;
		cout << Result << endl;
	}
	if (argv[3][0] == 'd')
	{
		Result = N1 / N2;
		cout << Result << endl;
    }
}

if (argc > 4)
{
	cout << ""p"" << endl;
	return 0;
}

return 0;
}
I am having problems writing one of my conditions the “if (argc == 4)” I need a better way writing this because the debugger skips that whole if statement. btw the code is for a arithmetic calculator which add, subtract, multiply and divide. wondering if someone can help as I am relatively new to coding in C++.
","
I doubt the if-statement is skipped. Maybe you expected the condition to be satisfied, but it isn’t?
"
85,The water-plant solution wrong,"Get Help,Git",,4,"
https://www.codecademy.com/courses/learn-c-plus-plus/lessons/cpp-code-challenge-functions/exercises/cpp-functions-cc-water-plant?action=resume_content_item
/usr/lib/gcc/x86_64-linux-gnu/7/…/…/…/x86_64-linux-gnu/crt1.o: In function _start': (.text+0x20): undefined reference tomain’
collect2: error: ld returned 1 exit status
When putting together my code, it gives me this error, but then I run the solution Codecademy provides me and I get the same error message. What can be happening?
","
That same error has been popping up in C++ lessons since sometime yesterday. Your code is not the reason for the error. There is a problem with the console behavior in the C++ lessons. Hopefully it will be fixed soon 

Thank you! thought I was going crazy

ok, everything is working now.
"
86,How to fix terminal error: cannot execute binary file ecet format error,"Get Help,Git",,3,"
Hi,
I’ve been doing the c++ course, but I can’t seem to use the terminal correct.
I get the error: Cannot execute binary file: exec format error.
I looked on google, and its all in words I don’t understand yet… I’m very new to all this.
Could someone help me, and be extra simple in words please?
Thankyou!
","
oke, it works on internet explorer, not google chrome.
Could someone explain to me why?

Maybe the course author placed their program compiled for mac in the workspace, and what you did to fix that was to recompile the code. You may also have changed browser but that had nothing to do with it.
(i see lots of mac files in course workspaces for whatever reason, no idea why they add them to the exercise workspaces, presumably some drag and drop deal rather than copying only the files that should be there)
"
87,What are the differences between references and pointers?,"Get Help,Git",,2,"
I’m confused between the two. Thanks for any help !
","
Both references and pointers can be used to change local variables of one function inside another function. Both of them can also be used to save copying of big objects when passed as arguments to functions or returned from functions, to get efficiency gain.
Despite above similarities, there are following differences between references and pointers.
References are less powerful than pointers

Once a reference is created, it cannot be later made to reference another object; it cannot be reseated. This is often done with pointers.
References cannot be NULL. Pointers are often made NULL to indicate that they are not pointing to any valid thing.
A reference must be initialized when declared. There is no such restriction with pointers

Due to the above limitations, references in C++ cannot be used for implementing data structures like Linked List, Tree, etc. In Java, references don’t have above restrictions, and can be used to implement all data structures. References being more powerful in Java, is the main reason Java doesn’t need pointers.
References are safer and easier to use:

Safer: Since references must be initialized, wild references like wild pointers are unlikely to exist. It is still possible to have references that don’t refer to a valid location (See questions 5 and 6 in the below exercise )
Easier to use: References don’t need dereferencing operator to access the value. They can be used like normal variables. ‘&’ operator is needed only at the time of declaration. Also, members of an object reference can be accessed with dot operator (‘.’), unlike pointers where arrow operator (->) is needed to access members.

Source: https://www.geeksforgeeks.org/commonly-asked-c-interview-questions-set-1/
"
88,CODE CHALLENGE: C++ FUNCTIONS First Three Multiples,"Get Help,Git",,4,"
I don’t know how to set my function data type as a vector?
#include <iostream>
#include <vector>

// Define first_three_multiples() here:
 int first_three_multiples(int num) {
  return std::vector = (num, num * 2, num * 3);
}

int main() {
  
  for (int element : first_three_multiples(8)) {
    std::cout << element << ""\n"";
  }
  
}

That’s my code and I don’t know what’s wrong with it.
","
The type would be std::vector<int>
I suggest googling for examples on how to create vectors.
Also, are you returning or assigning on that line? And is that a variable name or a type? … Yeah, google basic operations for vector.

Thanks! I put in the data type, put the vector on its own line, gave it a name, and returned the name of the vector.

You seem to be trying to right c++ as you would a more dynamic language.
Your vector construction is a bit off.
Heres an example program in c++14
Showing a more “C++ like” way of doing things
#include <iostream>
#include <vector>

int main()
{
        int x{3};
        std::vector<int> multiples{ {x},{x*2}, {x*3}};
        for(const auto& multiple : multiples)
                std::cout << multiple << ""\n"";


        return 0;
}

Note the initialization of the int and vector
Try converting this code into it’s own function like you were doing
"
89,Why doesn't my quadratic equation work?,"Get Help,Git",,2,"
#include 
#include 
int main() {
double a, b, c;
//finding variable a, b, c
std::cout << “Enter a:\n”;
std::cin >> a;
std::cout << “Enter b:\n”;
std::cin >> b;
std::cout << “Enter c:\n”;
std::cin >> b;
//finding two variables to store the roots of the quadratic equation
double root1, root2;
root1 = (-b + std::sqrt(b * b - 4 * a * c)) / (2 * a);
root2 = (-b - std::sqrt(b * b - 4 * a * c)) / (2 * a);
//output these values
std::cout << ""root 1 is "" << root1 << “\n”;
std::cout << ""root 2 is "" << root2 << “\n”;
}
Every time I input the values 6, -7, -3 into my quadratic equation, the roots come out to be
root 1: 0.5
root 2: 0
when it should be
root 1: 1.5
root 2: -0.33333
what did I input wrong? I can’t figure it out for the life of me
","



 method0259565391:

std::cout << “Enter c:\n”;
std::cin >> b;


See anything amiss, here?
"
